I was at a friend's place for lunch and she fell ill and vomited.,disgust
I was dancing in a theatre. I was not sure whether some frieends of mine had come to see me. I was very scared of doing things wrong.,shame
Classes were over and I wanted to go home. A friend of mine asked me to wait for half an hour to take him back home. I said no.,guilt
On holiday seeing the lanscape in Gerona.,joy
Travelling by coach on a rather narrow and wet road.,fear
They wanted me to pay for a ticket twice because they said that the one I had was out of date.,anger
When I came back from my holidays.,sadness
When I saw an insect going up my arm.,disgust
When I entered a bar looking for a friend.,shame
Arguing with my younger cousin. She is rather a nuisance but I felt sorry.,guilt
When some friends of mine asked me to go camping with them for a fortnight.,joy
Once when I was very young my mother left me alone in the house and came back very late.,fear
When my aunt told me angrily that I was a goodfornothing and she was fed up with my behaviour.,anger
When my parents and sister went on a trip and I was separated from them for about three months.,sadness
When a person I did not know hurt a friend of mine.,disgust
When the literature teacher made me recite a poem in the middle of the class and I had to gesticulate.,shame
Once when I arrived home very late my parents had an argument because of this; my mother wanted to stand up for me.,guilt
I phoned a friend of mine to ask her for news about the marks in an exam. She told me that I had passed.,joy
I was spending my summer holidays in a village. My friend and I were coming back from a discotheque at night and we heard a noise from an alley. We were very scared and we got into my friend's house. A moment later an unknown car picked up a person from this alley.,fear
My mother and I had an argument over buying some clothes for me. She did not accept the fact that I did not like the same things as her and we ended up shouting at each other.,anger
One day I was home and there was a phone call informing me that some of my relatives had died in an accident.,sadness
When I saw a film in which there was a scene where women were cut to pieces. Above all it was the blood and the confusion which impressed me most.,disgust
I was walking to school and I passed by a red cross post where there were many soldiers. They began to pass remarks at me.,shame
A friend of mine trusted me to back her in a decision she had made. But when the moment came I did not agree with her opinion.,guilt
I was told that I had passed the statistics exam. I had not expected this so I was very happy.,joy
When my brother hit his head and lost consciousness at the sports practice. For some time he could not remember what had happened but he recovered later.,fear
I get angry with my brothers and sisters when they do something that I do not like. They know this and still do it so as to tease me.,anger
When my grandfather died.,sadness
When opened a box of biscuits and found worms inside.,disgust
When I was young I was told to to the shop to buy a dozen eggs. I went and asked for one egg and the people in the shop laughed at me and so did my family when I told them what had happened.,shame
When I arrived home late at night. I know that my mother gets worried and this made me feel angry.,guilt
When I spoke to my daughter and wished her luck for the examinations she was about to take.,joy
When I was told that my daughter who is at a boarding school was very ill and that they needed me there the same day.,fear
One day in a clinic the father of a child came in and assaulted a colleague for something that she had not done deliberately.,anger
When I was told that my uncle had passed away.,sadness
The transport to pick us up for lunch was always late and the driver made the same excuse every day.,disgust
One day when I came back home I found my favourite dish broken. I blamed the servant for it later I found out that it was not the servant but my daughter who had broken it.,shame
When I did not give back a text book to a friend in time.,guilt
When a cousin of mine was discharged from the hospital after a long illness. I had thought that this illness would never end.,joy
When a man who had a knife grabbed me and threatened me with it during my holidays in Monze.,fear
A certain friend tried to push me off a seat in a very violent way for no apparent reason. It may be that he was excited about something.,anger
When the neighbour of a friend of mine was stabbed to death by thieves in Kabwe. They stole his van.,sadness
When we were young a friend of mine tried to dissect a frog while we were playing near his home.,disgust
The time I shouted at most of my friends at a party. It was as if all my friends had done something wrong or may be it was the influence of the beer.,shame
When I blamed my niece for misplacing my book she denied having touched or seen it but I carried on insisting that it was her.,guilt
After going through much shame I became a Christian and something new happened in my heart. Joy that overflows was manifest in me.,joy
When I was about six years old I mistook a cat for a leopard when it entered my room at night.,fear
When a person the same age as me insisted that I call him Mister. I refused to succumb but he persisted and I got angry as he had belittled me.,anger
When I lost my father on the 25th of September 1970. He died of a sore on the leg.,sadness
When I failed the grade 7 twice and only passed it the third time.,disgust
I was going around with a foreigner's wife and my entire family got to know about it this was just when I had become a Christian.,shame
When they found out that I was absent from school I had gone to the girl's secondary school.,guilt
When I first passed a job interview.,joy
I was almost caught in the girls hostel by the security men I would have been expelled from school had I been caught.,fear
When I was accused of having refused to do some hostel work while I was at school. Actually I had not been allocated any work.,anger
A friend of mine could not make it back to Unza after having failed the exams.,sadness
I usually come back home early but this day I came home back late to find some visitors at my place.,disgust
I got pass marks in the H.S.S compulsory courses while most people performed well.,shame
I destroyed my stepbrother's bedsheets by mistake they were the only ones he had.,guilt
When I heard that I had made it to the second year at UNZA.,joy
When my father's home was to be broken into by thieves who had guns.,fear
When a friend tried to back bite me on false grounds. This made me wonder if he was a really a good friend.,anger
When my girlfriend's nephew passed away.,sadness
When someone whom I trusted disappointed me terribly.,disgust
I was with my colleagues and we met an elderly man who was very drunk as he approached us he started to undress.,shame
When I lied to my mum who later came to know that what I had been teling her was false.,guilt
When I hooked a girl in Kitwe. She was very beautiful for my standards a rare bird of this kind accepted me as a boyfriend.,joy
When someone tried to bewitch me and my friends at night.,fear
When I was victimized for running away with a girl who was somebody else's wife and niece at the same time. I was very angry over this issue because I was told to pay him money after having been punished for it.,anger
1976 Soweto uprising in South Africa and the racist Gout's reaction to the students demands concerning the educational system.,sadness
When I got grade C in M160 at the end of my first year at UNZA. I had expected a C+ or a B as M160 is easy going by my capacity in mathematics.,disgust
When I was found urinating behind a toilet instead of inside it by my class mates and the teachers. I was told to pick up my own urine from the wet soil I did it.,shame
When my uncle found me having sexual intercourse with a distant relative of mine in the sitting room on the couch. I failed to stop and get up I carried on.,guilt
When I was accepted for further education here at the university.,joy
When I was walking at night I saw fire suspended in the air and it was split into several segments by something I could not see. I suspected that it was witchcraft.,fear
When I was accused by my brother of having stolen a 5 kwatcha note from my mother's bag. I was beaten up for this the money was found later.,anger
When I received a message that my brother was seriously ill and was in hospital.,sadness
When I was refused a transfer from my school to another simply because it was far away from my house.,disgust
When I was taking an exam in grade 5. The examinator found me with a notebook and accused me of copying All the students laughed at me.,shame
When I was caught stealing mangoes in a certain compound.,guilt
When I got first division in the exams before leaving school.,joy
When I went to town in a double dekker bus. The bus was about to fall on the way when the driver controlled it. It had almost fallen.,fear
When I was in form 3 my aunts lied to my daddy telling him that I had told them that I was pregnant. My daddy told my mother and she asked me if it was true. I was very angry with my aunts.,anger
When I received a letter telling me that my mother was very ill.,sadness
When a drunkard in town yelled at me saying that I was a prostitute.,disgust
My brother came to see me and found me with a boy friend. When my boyfriend greeted him he did not answer and instead started shouting at me and scolding me in the prescence of my boyfriend.,shame
When I went to my roommate's drawer to see if she had an iron which I could use she came in. I felt guilty as she may have thought that I had been stealing.,guilt
When I had my four children.,joy
When two of my children were critically ill with measles.,fear
When I got a low grade in an administration course.,anger
When I got divorced from my husband after ten years of marriage.,sadness
When my mother betrayed me by obtaining money from my husband when we were separated pending divorce.,disgust
When I gave my boyfriend a brushoff.,shame
When I beat up my son for having beaten up his sister.,guilt
This happened when I went to check my first year results I had thought that I would fail and I found that I had a clear pass in all my courses.,joy
When I woke up at night to find a fire spreading towards the bed rooms. I was very frightened as I realized that I faced death.,fear
When a friend of mine was trying to make a fool out of me.,anger
I experienced this emotion when my friend committed suicide after we had spent the afternoon playing and discussing life and it's problems.,sadness
When I heard of the assassination of the Indian primeminister Indira Gandhi.,disgust
When I got drunk at a party and made a fool of myself by vomitting all over the place and insulting the people who were there with me.,shame
When I was caught sneaking back into the house at night after having gone to a disco without permission.,guilt
When I was told that I had passed the exams.,joy
When a thief broke into my house at night.,fear
When my sister broke my china tea set.,anger
I felt very sad when my son died after a short illness.,sadness
I met my best friend's husband with a prostitute.,disgust
When I failed to answer a simple question.,shame
My brother wanted money but I refused to give it to him two days later he stole it from my father.,guilt
When I learnt that I was selected for form I.,joy
When I was nearly beaten up by the brother of my girlfriend.,fear
When I heard that my girlfriend was talking behind my back and looking down on me.,anger
When a friend who has been with me at school failed to make it to UNZA.,sadness
When my girlfriend told me that she was no longer interested in me.,disgust
I choked on a cold drink in front of girls who were strangers.,shame
When I was caught with my girlfriend in the house at night.,guilt
When I passed the grade 7 exam.,joy
When I was told by the doctor after many months of coughing that I had tuberculosis.,fear
When a cousin of mine took my bottle of T.B tablets put water in it and threw it in the dustbin.,anger
This happened when one of my uncles died just whan I was planning to go and visit him during the next holidays.,sadness
When I realized that my closest friend had said bad things about me when I was not around and had betrayed me by making friends with my boyfriend's other girl.,disgust
When five of my friends at the secondary school found out the bad things that I had been saying about them.,shame
When my mother returned from a holiday I told her a lie i.e my father had brought another woman home while she was away.,guilt
The time I qualified to enter secondary school.,joy
One evening I saw the old guardman I knew change into something inhuman for about 510 seconds this really frightened me.,fear
When I was mistakenly accused of being a thief when I accidently gave a fake coin at a counter. I realized this before I handed over the coin but the man called me a thief and called a witness.,anger
The day I woke up to find that a kitten I had wanted to keep had been eaten by the neighbour's dogs. It had been locked out by my wife who claimed that it had dirtied the sheets.,sadness
The day I was forced to use a public convenience place in town. It was so filthy that it really made me sick.,disgust
My mother caught me stealing some food when I was a young boy.,shame
When I gave in to what my wife wanted and locked the cat out it was killed by the dogs.,guilt
I felt joy when I came to know Christ. That is when I became a Christian.,joy
When I broke the window pane of my next door neighbour's house.,fear
When my brother did not send me the transport money to resume my studies in time at UNZA.,anger
When I heard that my nephew had passed away.,sadness
When my father thought that I was an unrelaible son.,disgust
When I stole a book in class and the teacher caught me the rest of the class laughed at my attempt.,shame
When I insulted an elderly person for no reason.,guilt
When my uncle gave me my first year's results. I opened the envelope and my eyes ran into two B+ in EC110 and M160 this meant that I had qualified for a major in economics.,joy
I turned the knob of my granny's two band radio and did not hear any broadcast What ! Have I broken the knob ? How much does it cost ? What if the spare part is not available ? I did not know how to tune a radio.,fear
I peeped into Maurine's bedroom and saw two people Maurine anbd my stepdad. I thought Why did she break her promises ? Why had she invited me ? Why do old men go for young girls ?,anger
When I missed the chance of becoming a graduate in mining engineering after having prayed one week in the church I was not even selected.,sadness
I stormed into the room hoping to cool myself with some soft music from my three band radio cassette. There was only young Kaley there and he explained Your aunt has sold it as she wanted to buy clothes.,disgust
When a lady I was flirting with told all my classmates that she was in second year while I was in first year everyone laughed and started looking at me.,shame
My cousin knocked on the door looking for me to get her watch back. I had given it to my girlfriend Lizzy as a present.,guilt
This was when the girl I was in love with accepted my proposal and everything went smoothly just as I had wanted it to. It was contrary to my previous feelings of uncertainty about her response.,joy
It was when I dreamt that I had encountered Satan he wanted to grab me and take me to his kingdom. He was very repulsive and I have never seen anything like that before.,fear
This was when I found out that a cousin of mine had taken away my trousers without my consent.,anger
When I failed a test at my primary school. I was then in grade 7 and we were about to take the main exam.,sadness
This was when I saw for the first time a naked woman (prostitute) run away from a house after having been discovered by the guardian.,disgust
This was when I was discovered stealing a piece of bread at home I was very hungry a few hours before supper.,shame
When I was afraid to tell my sports teacher at secondary school that I had not participated in the sports activities the previous day.,guilt
I was in grade 7. We had an interhouse volleyball competition. In Luapula I was the youngest member of the team and I scored the winning goal using my head. I jumped up with joy and fell down.,joy
I was escorting a relative on a bike we passed by a dark road with bushas on each side. Half way down this road suddenly we saw a white dog appear from one side. Before we could do anything it had vanished and moreover it did not seem to have any legs.,fear
The comrade staying next doors insulted me for what he called the misuse of his iron. He called me stupid self centered etc. I wanted to punch him but instead went for a walk to the mining school to cool off.,anger
A close relative was at odds with a very powerful firm. All his things had been taken His dad had died a little before this event. He gathhered his children and vowed to give them a good life with a new start the words were hollow he bit back his tears .....I asked to be excused and then went and cried in the loo.,sadness
A pig in the well from which we drink.,disgust
My girlfriend had started going around with another boy. Her cousin also a friend of mine asked her as to who she preferred. Both of us were present and she chose the other guy.,shame
I bumped my dad's car in a lamp post. He was not at home then neither was he home when I left for the campus. I did not tell him about the accident and I will never tell him.,guilt
I was at school whhen I received a letter from the dean of my school congratulating me for my performance at the previous year's exam.,joy
This was at secondary school a prefect framed up some case and took it to the deputy headmaster. I was called by the headmaster and he threatened to suspend me.,fear
When I travelled all the way to my former school to collect my certificate only to be told that I owed them some money I knew nothing about this.,anger
My sister was in a hospital later in the evening we received the information that she had died.,sadness
When at school I thought that I was going to get the best results in mathematics but it was someone else who got the prize.,disgust
When I received a letter from my girlfriend telling me that she was engaged to an another man.,shame
I felt guilty when I heard the results of my friend who had failed. I wished that I had helped him.,guilt
My being admitted to UNZA.,joy
While paddling in the river during a storm. I feared drowning.,fear
I entrusted a friend with the delivery of some money to my father however he misused the money.,anger
The loss of my mother.,sadness
Over an argument.,disgust
At school being whipped by the teacher in front of the class.,shame
When I had sufficient amount of money I brought more clothes for myself than for the children I felt bad about it.,guilt
My first kiss.,joy
When I saw a ghost.,fear
My trouser's zipper was open when I was at a public wedding.,anger
When a friend left me and went back home for good.,sadness
When I failed an exam.,disgust
Insulted my girlfriend during a peptalk.,shame
I caught a close relative with the servant of the house.,guilt
When I passed my form three exams.,joy
The time I was threatened with expulsion from secondary school (form four).,fear
When I discovered that the people I trusted most were talking behind my back.,anger
When I heard about the death of my aunt.,sadness
When my brother promised me money but he failed to fulfill the promise.,disgust
I was running in front of a crowd when I slipped and fell on a wet lawn.,shame
When I took drugs.,guilt
As the time to get the results drew near I became more and more anxious. My friend called me and said You have passed. My heart was full of joy.,joy
I watched a very terrfying film in LT2. This film really pushed my heart out of my body and I was forced to go out before the second reel ended.,fear
I have been hearing rumours that you have not been allowing people in your room he said. This sentence really shot my heart. I failed to find the right words instead I walked away without uttering a word.,anger
One Saturday morning I had got ready to go out swimming with my friends. Unfortunately the weather did not permit it so we stayed indoors.,sadness
One day I went to town to get my grocery. On my way back I took a mini bus which was full of drunk students. I felt very disgusted.,disgust
I had gone to aa bookshop to buy some books. Somehow I got very cross with the security guard checking through what I had bought. I lost my temper and screamed at him. Later I felt very ashamed at myself as a lot of people I know were there.,shame
I remember deceiving my brother I told him that I was going to attend the Sunday service instead I went out to the town with a friend.,guilt
When I heard that a close relative of mine had given birth at a very young age in a very remote area and had had very few problems.,joy
The possibility of having failed the examination.,fear
When someone chased me from his house.,anger
When I realized that I did not have the basic things needed by a student like me.,sadness
When some people including me are treated in a way which equates them to an animal or a thing.,disgust
When someone I know was caught in an adultery situation.,shame
When I did something wrong in the past and denied having done it when asked about it later.,guilt
My girlfriend wrote to me telling me that she was four months pregnant and that I was responsible for the damages. This made me happy as I longed to have a child to call mine.,joy
The shooting started and we all lay down to protect ourselves from the flying bullets. This incident occured on our way to Feira during the Zambia army patrols in the Rhodesia war.,fear
I went to the dining hall and found that the cooks were cleaning the plates and there was no food for me and the blue birds (security guards) were busy eating the food that was supposed to be for me.,anger
That afternoon I received two messages informing me one that my brother was in a coma in the U.T.H suffering (kidney disease) and two that my uncle met with an accident on his way to the hospital to see my brother.,sadness
This happened when I went to visit my friend in Chelston and found him screwing my girlfriend.,disgust
When I walked out of my room with only my pants on and found my girlfriend and her female friend looking for me outside.,shame
My father caught me having sexual intercourse with my closest cousin. There was nothing wrong with it but the female was too old for me.,guilt
When a girl I wanted very much said yes and fell in love with me.,joy
One evening when I had gone fishing with my friends we heard the roar of a lion near by and had to run for our lives.,fear
When somebody stole my brother's disco machine.,anger
When my uncle died.,sadness
A classmate answered (accidentally) the call of nature in the class during a tough mathematics examination.,disgust
I was double crossing my fiancee and one day she caught me red handed. She forgave me later. I was very ashamed of what I had done.,shame
I took some money from my parent's house without asking them for it and I was caught red handed.,guilt
I was very happy when I discovered that I had passed my first year examination and was among the thirty students who would major in economics.,joy
I was approaching my exam time and my books got stolen. I was in a panic as I thought that I would not do well enough to be considered for the economics quota. I cried a lot but that did not help and as the exam day came near a strange fear gripped me.,fear
I was annoyed this particular day as it seemad that the odds were not in my favour. My grandfather added fuel to the fire when I had an important appointment so I unleashed my anger on him.,anger
It was the time I went home for my holidays only to find that my sister had passed away. The news had been hidden from me so that I could take my exams.,sadness
When I discovered that my mother had been involved in adultery.,disgust
I was caught stealing food at my aunt's place. I had tried to hide the food I had taken from the pantry while my aunt was in the kitchen however she went to the pantry and discovered the stolen package.,shame
Dad had just married his second wife (my stepmother) and I did not like her so I went to the wardrobe and set fire to her dresses. Eveyone suspected my brother and he had to bear the consequences. Nobody ever got to know that it was me who had done it.,guilt
When I was accepted at UNZA.,joy
When I heard a lion roar for the first time.,fear
When a friend told me that my education had nothing to do with our discussion. This friend has failed the 7th grade what made me angry was that I had not used my education to argue.,anger
When my beloved grandfather died.,sadness
I was disgusted at the university wanting some of us to travel from our homes to the lectures here every day. The way the whole thing was handled disgusted me.,disgust
When I was leaving home I decided to leave without saying goodbye to my young brother. My brother saw me and said Will you not say goodbye to me? He is only 31/2 years old.,shame
When I cheated my father about the book allowance at university. He discovered that we were given K150 per year for books.,guilt
I experienced joy when I got the results I had made it to the second year.,joy
When I was going home I saw somathing which looked like a snake on the road but later I found out that it was only a stick.,fear
This happened recently I was in the dining hall and one of my friends with whom I was eating called me a fool.,anger
I experienced this when my maternal grandmother passed away. She was the last of my grand parents to pass away.,sadness
This happened when I could not get into the school I had initially wanted and ended up doing something I had never thought I would do.,disgust
I insulted the girl to whom I had proposed when she turned me down.,shame
My mother had sent me to buy a few things. The change I brought back was not right as I had given away some money to a friend thinking that she would not notice it. However my mother told me that the change was not correct.,guilt
When my first child was born.,joy
I was walking through a thick forest and there was a big snake at a distance of about four metres.,fear
When my daughter began staying away from classes at the age of nine only.,anger
When my wife died in hospital she was pregnant and had undergone an operation.,sadness
When my best friend started getting involved in my private affairs.,disgust
I was very drunk at a certain wedding party and I got involved in a fight.,shame
I send a word to my boss through my servant telling him that I would not report for work as I was not feeling well and that the doctor had refused to give me sick leave. My intention was actually to go out of Lusaka for a weekend. I left the same day and the following morning my boss found me in Mongu. I felt guilty when asked to explain things on my return.,guilt
I received a letter of acceptance from UNZA.,joy
We were driving at night and I realized that a car was following us.,fear
I reachad home to find that my baby had not been bathed and fed.,anger
I saw a dead child which was not covered it had been knocked down by a car.,sadness
I saw a friend's husband with another woman.,disgust
I scolded my sister without waiting for her explanation.,shame
I accused my husband of being late deliberately when he came to pick me up from work.,guilt
When I was appointed by the Ministry of health to join the teaching staff of one of the medical colleges.,joy
When I took blood from a patient for alcohol estimation and urine for some other examination he told me that something bad would happen to me as he would play magic on me.,fear
When the dean of UNZA asked me to vacate a big flat I was occupying and take up a smaller one as I was becoming a full time student at UNZA.,anger
When my close friend was involved in an accident and passed away instantly. He had gone to buy a new car and had asked me to wait at his home so that I could see his new car.,sadness
When I was told that the brother who was staying with me would not go to the training school that year but only the year after.,disgust
A patient to whom I had given a powerful medicine shouted at me in front of many people. I realized that he did so because he was very ill.,shame
When I broke up my relationship with my former girlfriend as she would ask me irrelevant quetions about my past.,guilt
When I received my promotion letter.,joy
I was sleeping when I heard the neighbours screaming I peeped through the window and saw a thief trying to enter my neighbour's house.,fear
I was annoyed when a person higher up asked me why a particular job was not done it was not my job to do it.,anger
My brother came to tell me about some problems we had in the family. I felt sad because I thought that if my mother had not gone away when this brother was younger things would have been different.,sadness
I was in a train when a woman started talking loudly and attracting everybody's attention. The worst thing was that she was discussing something about which she knew nothing with another person.,disgust
After a jogging session I had severe abdominal cramps and this lead to my wanting to empty my bladder. My friends gathered around me and two of them had to help me to the toilet. I was ashamed at having to go to the toilet in the presence of my friends.,shame
A certain woman had asked me to make something for her and I kept putting it off. When I finally made it I did not see her for days only to be told one day that she had collapsed and died. I felt quite guilty as she had jokingly said that I might not do what she had requested me to do.,guilt
When I was accepted for my third year (G10) at my former secondary school.,joy
I had gone for a medical checkup at the U.T.H and failed to make it back on time for the C119 practical sessions at 1400 hours last academic year.,fear
When I was mistreated by my stepmother.,anger
When my aunt passed away in early 1982.,sadness
When I failed to secure employment after my form 5 in Lusaka despite my excellent certificate.,disgust
When I failed my grade 7 exam at the first attempt in 1975. My father and the entire family thought that I was finished in life. I really felt like hiding.,shame
When I beat up a first year student at my secondary school in my capacity as the deputy head boy. He had woken up late in the morning for manual work.,guilt
When I heard that someone who is very close to me did very well in the exams despite having fooled around a lot.,joy
When a drunkard barged into a room where my friend and I had run in order to get away from him. We were all alone and all I could see was this hand coming towards me.,fear
When a friend and me played a joke on our boyfriends. Her boyfriend came up and accused me of having planned the whole thing and said that I did not deserve my boyfriend. He embarassed me in front of a crowd.,anger
When my family and I heard of the death of my grandfather. We had seen him a few weeks earlier and it seemed that he had just been waiting to see us.,sadness
When a boy put a handful of cooked potatoes down my dress and there was no water to clean up.,disgust
When a soppy poem that I had written to a boy was found and every one read it and started teasing me about it.,shame
When my boyfriend asked me to go out with him and I refused because I wanted to go out with another guy. I did go out and my boyfriend found out.,guilt
After a long time (of no communication with him physical illness and worry) my lover came to see me when I least expected to see him.,joy
Birds had made nests in our thatched roof and they were flying and flapping their wings in the bedroom at night. It was very dark and I could not even see my nose. I did not know that it was the birds till my mother told me so.,fear
The juniors in our dormitory at school started to complain and make a lot of noise about the duties assigned to them by the prefect who was my classmate and was very cool and dull.,anger
My elder sister scolded me in front of my younger sisters and cousins. She said that I was very lazy and I felt so sad that I cried myself to sleep.,sadness
On Christmas day a drunk man came to our house without a shirt on he dansed spoke nonsense and behaved stupidly.,disgust
When I wet my bed at boarding school.,shame
My baby sister was 23 months old and when I was trying to get her on my back she slipped and fell.,guilt
My son was registered to get admission in grade one of the primary school. The chances of him getting a place there was 1/10. Two weeks later I was informed that he had been enrolled.,joy
When I came back from work one day the friends of my son told me that he had not come back from school and that he was lost.,fear
My roommate locked up our room without specifying where I would find the keys. I had to spend several hours in my other friend's room.,anger
I lost my grandfather whom I loved very much. I had not known that he had been ill for a very time when I received this message he was already dead.,sadness
The teacher of one course gave me 10 questions with subquestions going from a to e for each question. She asked me to do all this in one and a half hours. It involved a lot of describing and explaining and even though I knew all the answers I could not finish the work.,disgust
I forgot that the course instructor had directed us to go for special classes after the usual class hours. I missed this the first day and when he asked me about it the next day I said that I had forgotten.,shame
I was to inform the neighbour on my left that a robber had been spotted the same evening near the house of the neighbour in front. I did not do it and the same day the thieves broke into this neighbour's house.,guilt
When my father bought me a suit.,joy
After having taken an exam i feared having failed it.,fear
I was badly beaten up by one of my friends during a wedding party.,anger
I was very sad at hearing that my grandfather had passed away.,sadness
I was disappointed by a girlfriend when I visited her at her home in Woodlands.,disgust
I was ashamed at being the only one to have got a C+ in ED120 assignment.,shame
I was caught stealing a box of matches in the supermarket and had to plead guilty.,guilt
When I heard that I had achieved a place in form I.,joy
When I first came to the UNZA I did not know the kind of people I would find here and the kind of behaviour they would have towards me.,fear
I had gone home for a weekend and when I came back I found that my clothes and my bedding had been stolen.,anger
When my father passed away.,sadness
Someone stole a K10 note and the teacher thought that it was me when I was not responsible for the theft.,disgust
When I failed the grade seven exams.,shame
One day my mother went to visit her friends. When she came back she scolded me for not having kept the house in order so I decided not to talk to her.,guilt
When I saw my family after a separation of one year.,joy
When my little sister was sick at home and I thought that she would die.,fear
When I found out that my sister had been playing with my confidential things which she had taken from my handbag.,anger
When one of my best friends commited siucide during these holidays.,sadness
I am disgusted at the number of second year students who are pregnant illegitimately.,disgust
When I got very low marks in one of the assignments.,shame
When my aunt went out of her way to help me out with my financial problems.,guilt
When I fell in love with X. Overnight I felt confidence selfesteem responsible and worthwhile.,joy
When a thunder belt hit the roof top of the building I was in.,fear
When my roommate locked me out deliberately before an exam due at 1400 hours.,anger
When my friends died one after the other. The first died in a car accident and the second one recently due to an illness.,sadness
When my cousin put feaces in my washing. A silly idea which was meant to be a joke.,disgust
Getting drunk and creating a lot of trouble at a place I respect my friend's home.,shame
When I took a small boy's share of choclale. He was our guest and so had been given a larger share of the sweets.,guilt
The day I got a telegram telling me that I had been selected for a B.A at UNZA. I felt happy because I had not expected to be selected.,joy
The day I encountered a queer mamba face to face in a chunk of leaves behind our house.,fear
When my friends tried to discriminate against my friendship with certain other friends which they thought was improper.,anger
The day my teacher of Latin and French died.,sadness
The day I went to eat dinner in the dinning hall and found a dead fly in my gravy.,disgust
I felt ashamed of myself the first time I drank as nobody in the family drinks. I felt that I had let down my parents and my friends.,shame
The day I came home drunk after having attended a disco party.,guilt
I was very happy when I received the year end results as I was worried about how well I had done. I was very happy to know that I had passed.,joy
I was caught doing something I was not supposed to do. I did something with the person who caught me (bribe) and even though he promised not to report me I am still frightened.,fear
I told my friend something confidential which was supposed to remain between the two of us. The next thing that happened was that a girl who is not even close to us came laughing and askad me to tell her about it. I was very angry with my friend as I had trusted her.,anger
I remember that when my mother died the day was sad and every time I think of it I am saddened by the loss of my mother.,sadness
When thieves broke into our house I was disgusted by their behaviour. They did not find anything so they broke things like the windows glasses etc.,disgust
When I bribed the person who caught me doing something I was not supposed to have done. I was very ashamed of what I had done.,shame
I was caught doing something bad and I bribed the person who caught me. Later I felt very bad maybe I should have paid for my bad behaviour.,guilt
When I received a positive answer from my appeal to withdraw my registration at UNZA.,joy
I was a passenger in a vehicle when suddenly another vehicle came from behind to overtake us. However another one was coming right in front so the other vehicle changed course and blocked our way and so we crashed against the side of the road.,fear
I was asked to stop studying economics a field which interested me by my employers.,anger
When I learnt of the death of a friend.,sadness
When I learnt that my offer to study at the university had been withdrawn and so I would not get hostel accomodation at UNZA even though I registered as a student later.,disgust
My love proposal was turned down by a lady I really loved.,shame
I came across a blind man sitting in one of the corridors and asking for money though I had some money I did not give him anything.,guilt
When I first came to the campus.,joy
When I was confronted by a policeman one night around 11 o'clock. I was afraid when they threatened to take me and my girl to the gallows.,fear
When an argument with a friend of mine over our behaviour towards another friend turned into a quarrel. I lost my temper and nearly knocked him out.,anger
When I lost my father in a car accident.,sadness
When I was denied my favourite dish at the dinning hall (shima with roast chicken) I felt disgusted.,disgust
I felt ashamed when a friend I had always respected insulted me in public. He was drunk.,shame
When my library books were overdue and I did not have the money to pay for them.,guilt
When I got my results I had passed the form III exams. I had not expected to do so well.,joy
When I was an exploration with my friends and almost got lost in an unfamiliar environment. It was getting dark and we did not know how to get back home.,fear
When my father did not get back from Chipata on time he was thus holding back progress as everything depended on him. I felt angry over his actions.,anger
When my little brother passed away mysteriously at least from what I was told about it.,sadness
When I saw a woman who had been run over by a train just off Kafue. The woman had been cut to bits there was blood and splinters of bone every where.,disgust
When I almost did something awful with a friend of mine and myself.,shame
When I passed out a female friend of mine for no apparent reason. I was under the influence of drugs and when I am like that I get mad at anyone however small the provocation.,guilt
When I was accepted at UNZA.,joy
When thieves broke into our neighbour's house and later we heard gunshots.,fear
When my aunt scolded me for something I was not responsible for. A boy had come to our gate asking for me my aunt went out to see him. I had neither met nor known the boy.,anger
When my cousin passed away unexpectedly and tragically (a murder).,sadness
When my mother got a terrible beating from my father. It was so bad that she fainted and it was only then that my dad realized how bad it was.,disgust
When my friend had a child out of wedlock.,shame
When I lied at home. I told them that I was going to a Christian meeting and I went to see my boyfriend instead.,guilt
Receiving my result slip (pass) on my birthday.,joy
When we forced a friend to chew a poisonous herb in primary school. His tongue was swollen and he told his mother about it. The mother reported it to the headmaster who threatened to expel us.,fear
At boarding school someone put a lot of tiny thorns on my bed. When I complained everybody began teasing me and laughing at my inability to find out my enemies. I lost my temper.,anger
When my grandfather died.,sadness
My roommate was drunk he vomited on the floor and fell face down on the vomit nearly choking himself to death. Then he fainted and so I called the first aid.,disgust
As a kid my mother caught me stealing sugar and giving it to a neighbour.,shame
I got into a bad fight in a bar and my friend received a bad cut above his left eye while trying to separate us.,guilt
I felt vvery happy when I was accepted at UNZA for my studies. I had not expected this as I had been ill during the exams.,joy
I felt very frightened when a robber broke into our house and threatened to shoot my father if he did not part with some money. I was looking at the man with his hand on the trigger.,fear
A teacher at my former secondary school forced my darling to marry him. The girl tried to refuse but her parents would not leave her alone.,anger
When my sister died she was only sixteen when she was put to rest.,sadness
When I witnessed an accident.,disgust
When my father found me in bed with a girl we were deep in actioon when he entered the room.,shame
I took my grandmother's money without telling her and when asked if it was me who had taken the money I denied it.,guilt
When I won some coins in a small competion.,joy
I went home late one evening and saw that the security lights were off. I got inside the gate and just then I realized that the dogs may be outside.,fear
My little niece who is very talkative suddenly became very naughty and began wetting her pants. She did it one afternoon.,anger
This morning during my sleep I had a feeling that someboby was attacking me. I started crying in my sleep and then my roommate woke me up.,sadness
When I learnt that my cousin sister was pregnant.,disgust
